id,first_name,last_name,player_type,active,bats,throws,birth_year,bbref_id,mlb_id,bp_id,cbs_id,espn_id,fg_id
rapadcl01,Clay,Rapada,p,1,r,l,1981,rapadcl01,449060,41492,1174235,28807,4831
rasmuco01,Colby,Rasmus,h,1,l,l,1986,rasmuco01,458675,46522,1184596,28973,9893
rasmuco02,Cory,Rasmus,p,1,r,r,1987,rasmuco02,474284,49758,2027392,31984,2413
rasmuro01,Rob,Rasmussen,p,1,r,l,1989,rasmuro01,519169,65897,1795806,31017,11250
ravelra01,Rangel,Ravelo,h,1,r,r,1992,,592660,67082,2159730,31933,sa548335
ravinjo01,Josh,Ravin,p,1,r,r,1988,ravinjo01,502051,50104,2027389,32604,2951
rayco01,Corey,Ray,h,1,l,l,1994,,,,,,
rayro02,Robbie,Ray,p,1,l,l,1991,rayro02,592662,67083,1947846,32175,11486
reaco01,Colin,Rea,p,1,r,r,1990,reaco01,607067,69856,2170141,33950,12317
readra01,Raudy,Read,h,1,r,r,1993,readra01,600466,69306,2218076,34697,15766
realmjt01,J.T.,Realmuto,h,1,r,r,1991,realmjt01,592663,67084,1947839,32177,11739
rearich01,Chris,Rearick,p,1,l,l,1987,rearich01,595371,68006,2167038,33703,11050
reckean01,Anthony,Recker,h,1,r,r,1983,reckean01,489232,46537,1520598,29490,4063
reddijo01,Josh,Reddick,h,1,l,r,1987,reddijo01,502210,56609,1662780,30195,3892
redmoto01,Todd,Redmond,p,1,r,r,1985,redmoto01,445170,48532,1200077,30082,9943
reedaj01,A.J.,Reed,h,1,l,l,1993,reedaj01,607223,70972,2165914,33674,16246
reedad01,Addison,Reed,p,1,l,r,1988,reedad01,592665,67085,1813264,31493,10586
reedch01,Chris,Reed,p,1,l,l,1990,reedch01,607068,70527,1894633,32148,12801
reedco01,Cody,Reed,p,1,l,l,1993,reedco01,642003,102719,2066813,34884,15232
reedev01,Evan,Reed,p,1,r,r,1985,reedev01,519175,57618,1740996,30690,1349
reedmi02,Michael,Reed,h,1,r,r,1992,reedmi02,605439,70480,1956973,32260,13228
refsnro01,Rob,Refsnyder,h,1,r,r,1991,refsnro01,608701,100317,2120353,33411,13770
reidry01,Ryan,Reid,p,1,l,r,1985,reidry01,474256,49756,1945616,32109,9385
reidfse01,Sean,Reid-Foley,p,1,r,r,1995,,,,,,
reimono01,Nolan,Reimold,h,1,r,r,1983,reimono01,460099,46552,1200078,28974,3441
reinhja01,Jack,Reinheimer,h,1,r,r,1992,reinhja01,595373,68943,2119302,33347,14938
reiniza01,Zac,Reininger,p,1,s,r,1993,reiniza01,643617,103556,2121209,33509,15285
rendato01,Tony,Renda,h,1,r,r,1991,rendato01,573113,100017,2106658,33375,13443
rendoan01,Anthony,Rendon,h,1,r,r,1990,rendoan01,543685,70755,1894625,32098,12861
renfrhu01,Hunter,Renfroe,h,1,r,r,1992,renfrhu01,592669,68660,2069467,33205,15464
resopch01,Chris,Resop,p,1,r,r,1982,resopch01,434592,41586,533014,6340,3799
reverbe01,Ben,Revere,h,1,l,r,1988,reverbe01,519184,56615,1630089,29976,4712
reyesal02,Alex,Reyes,p,1,r,r,1994,reyesal02,621052,102123,2117043,33213,15015
reyesel01,Elmer,Reyes,h,1,r,r,1990,,554239,66159,1954540,31985,sa506274
reyesjo03,Jo-Jo,Reyes,p,1,l,l,1984,reyesjo03,457456,48618,1232096,28820,5559
reyesjo01,Jose,Reyes,h,1,s,r,1983,reyesjo01,408314,31511,288917,5411,1736
reynoda01,Danny,Reynolds,p,1,r,r,1991,,572066,66584,2120670,33450,sa501564
reynoma01,Mark,Reynolds,h,1,r,r,1983,reynoma01,448602,48633,1098995,28772,7619
reynoma03,Matt,Reynolds,h,1,r,r,1990,reynoma03,608703,100318,2050711,32980,13788
reynoma02,Matt,Reynolds,p,1,l,l,1984,reynoma02,519186,56622,1736381,30604,8887
rhameja01,Jacob,Rhame,p,1,r,r,1993,rhameja01,642008,102722,2171652,34235,15267
rhymewi01,Will,Rhymes,h,1,l,r,1983,rhymewi01,489242,46601,1647782,29385,9802
ricesc01,Scott,Rice,p,1,l,l,1981,ricesc01,446488,41653,573245,30845,2743
richacl01,Clayton,Richard,p,1,l,l,1983,richacl01,453385,48674,1103052,29195,3551
richaga01,Garrett,Richards,p,1,r,r,1988,richaga01,572070,60655,1741652,30892,9784
richaan01,Antoan,Richardson,h,1,s,r,1983,richaan01,460322,48676,1812706,31436,209
rickajo01,Joey,Rickard,h,1,r,l,1991,rickajo01,572073,100182,2050343,32952,13277
riddljt01,J.T.,Riddle,h,1,l,r,1991,riddljt01,595375,68945,2121291,33526,17642
riefecj01,C.J.,Riefenhauser,p,1,l,l,1990,riefecj01,592677,67092,2050892,32526,11193
rienzan01,Andre,Rienzo,p,1,r,r,1988,rienzan01,516589,56638,2027388,31935,3507
riosal01,Alex,Rios,h,1,r,r,1981,riosal01,425567,31640,383411,5880,2090
riosya01,Yacksel,Rios,p,1,r,r,1993,riosya01,605441,70481,2122191,37223,15007
riverju01,Juan,Rivera,h,1,r,r,1978,riverju01,407487,1605,225428,4956,843
riverre01,Rene,Rivera,h,1,r,r,1983,riverre01,425784,41774,390822,6128,3648
rivertj01,T.J.,Rivera,h,1,r,r,1988,rivertj01,608061,70210,2120732,33467,12495
riverya01,Yadiel,Rivera,h,1,r,r,1992,riverya01,592680,67093,1805191,31238,11863
riverar01,Armando,Rivero,p,1,r,r,1988,,633831,102382,2114627,33175,sa739701
riverca02,Carlos,Rivero,h,1,r,r,1988,riverca02,491640,51857,1665407,30394,1136
riverfe01,Felipe,Rivero,p,1,l,l,1991,riverfe01,553878,66064,2027506,32562,12076
rizzoan01,Anthony,Rizzo,h,1,l,l,1989,rizzoan01,519203,57514,1670417,30782,3473
roachdo01,Donn,Roach,p,1,r,r,1989,roachdo01,543698,65987,1811746,31407,10620
roarkta01,Tanner,Roark,p,1,r,r,1986,roarkta01,543699,58921,1670955,31593,8753
roberbr01,Brian,Roberts,h,1,s,r,1977,roberbr01,406878,1240,223690,4773,166
roberke02,Ken,Roberts,p,1,l,l,1988,roberke02,594977,67855,2167596,33865,10938
roberry01,Ryan,Roberts,h,1,r,r,1980,roberry01,440251,45470,580529,28532,5653
roberda09,Daniel,Robertson,h,1,r,r,1985,roberda09,543706,58869,1671059,30840,6266
roberda10,Daniel,Robertson,h,1,r,r,1994,roberda10,621002,100488,2117058,33212,14145
roberda08,David,Robertson,p,1,r,r,1985,roberda08,502085,57235,1622557,29172,8241
robermo01,Montreal,Robertson,p,1,r,r,1990,,572080,69226,2044497,32772,sa598657
roberty01,Tyler,Robertson,p,1,l,l,1987,roberty01,502356,50248,1708188,31937,3223
robincl01,Clint,Robinson,h,1,l,l,1985,robincl01,519208,56655,1741689,30903,6908
robinde02,Derrick,Robinson,h,1,s,l,1987,robinde02,501961,50064,1660454,30119,2784
robindr01,Drew,Robinson,h,1,l,r,1992,robindr01,592685,67094,2046497,31938,11761
robinsh01,Shane,Robinson,h,1,r,r,1984,robinsh01,453203,51936,1667067,30358,4249
robintr01,Trayvon,Robinson,h,1,s,r,1987,robintr01,477054,48550,1603040,29639,9875
robleha01,Hansel,Robles,p,1,r,r,1990,robleha01,570663,66336,2027450,32666,11801
roblema01,Mauricio,Robles,p,1,l,l,1989,roblema01,500909,51688,1732487,30451,8895
roblevi01,Victor,Robles,h,1,r,r,1997,roblevi01,645302,104023,2211801,35042,18363
rodgebr01,Brady,Rodgers,p,1,r,r,1990,rodgebr01,572086,99984,2121049,33684,13393
rodnefe01,Fernando,Rodney,p,1,r,r,1977,rodnefe01,407845,1449,284634,5111,494
rodonca01,Carlos,Rodon,p,1,l,l,1992,rodonca01,607074,70883,2138665,33696,16137
rodrial01,Alex,Rodriguez,h,1,r,r,1975,rodrial01,121347,1292,8023,3115,1274
rodried04,Eddy,Rodriguez,h,1,r,r,1985,rodried04,453256,51953,1603042,29609,6870
rodried05,Eduardo,Rodriguez,p,1,l,l,1993,rodried05,593958,67588,2042426,32675,13164
rodrife02,Fernando,Rodriguez,p,1,r,r,1984,rodrife02,451775,48657,1479781,29326,7558
rodrifr03,Francisco,Rodriguez,p,1,r,r,1982,rodrifr03,408061,31311,288981,5357,1642
rodrifr04,Francisco,Rodriguez,p,1,r,r,1983,rodrifr04,477557,48601,1661458,30176,6688
rodrigu02,Guilder,Rodriguez,h,1,s,r,1983,rodrigu02,457517,48603,1207656,29422,3412
rodrihe03,Henry Alberto,Rodriguez,p,1,r,r,1987,rodrihe03,469159,49963,1392907,30007,6371
rodrihe04,Henry Alejandro,Rodriguez,h,1,s,r,1990,rodrihe04,514719,56673,1808508,31331,7983
rodrijo06,Joely,Rodriguez,p,1,l,l,1991,rodrijo06,570257,66246,2107842,33104,11487
rodrist02,Paco,Rodriguez,p,1,l,l,1991,rodrist02,572089,100107,2011399,32579,13398
rodriri04,Ricardo,Rodriguez,p,1,r,r,1992,rodriri04,600965,69407,2871189,5301,15458
rodriri05,Richard,Rodriguez,p,1,r,r,1990,rodriri05,593144,67172,2226624,35243,13549
rodrise01,Sean,Rodriguez,h,1,r,r,1985,rodrise01,446481,45471,490329,29105,6589
rodriwa01,Wandy,Rodriguez,p,1,s,l,1979,rodriwa01,434643,45618,533047,6286,2586
rodriwi02,Wilking,Rodriguez,p,1,r,r,1990,rodriwi02,516853,56674,2132971,31939,8801
rodriyo01,Yorman,Rodriguez,h,1,r,r,1992,rodriyo01,550298,60954,1815405,31645,9922
roech01,Chaz,Roe,p,1,r,r,1986,roech01,475054,48658,1725392,30412,9866
roenijo01,Josh,Roenicke,p,1,r,r,1982,roenijo01,502158,50158,1499974,29268,3241
rogeres01,Esmil,Rogers,p,1,r,r,1985,rogeres01,469134,49957,1392908,30008,6317
rogerja02,Jason,Rogers,h,1,r,r,1988,rogerja02,595386,68013,2044120,32735,11773
rogerma01,Mark,Rogers,p,1,r,r,1986,rogerma01,449161,45605,2170091,30064,4083
rogerta01,Taylor,Rogers,p,1,l,l,1990,rogerta01,573124,99954,2164751,33671,13449
rojasmi02,Miguel,Rojas,h,1,r,r,1989,rojasmi02,500743,51611,1670123,30791,7802
rollida01,David,Rollins,p,1,l,l,1989,rollida01,543716,68434,2121438,33666,11928
rolliji01,Jimmy,Rollins,h,1,s,r,1978,rolliji01,276519,688,132668,4258,971
romakja01,Jamie,Romak,h,1,r,r,1985,romakja01,457449,46514,1099380,31211,5552
romansa01,Sal,Romano,p,1,l,r,1993,romansa01,607219,70957,2210217,34860,13690
romeren01,Enny,Romero,p,1,r,l,1991,romeren01,544836,60841,1956931,31942,4001
romerfe01,Fernando,Romero,p,1,r,r,1994,,622864,101222,2443745,36060,sa657418
romerri01,Ricky,Romero,p,1,r,l,1984,romerri01,460069,48728,585626,30025,3403
romerst01,Stefen,Romero,h,1,r,r,1988,romerst01,552662,59550,1953541,32204,11746
rominan01,Andrew,Romine,h,1,s,r,1985,rominan01,461865,54877,1599178,29330,1159
rominau01,Austin,Romine,h,1,r,r,1988,rominau01,519222,57520,1495873,29470,5491
romose01,Sergio,Romo,p,1,r,r,1983,romose01,489265,49543,1587078,29168,9817
rondobr01,Bruce,Rondon,p,1,r,r,1990,rondobr01,541652,60936,1956424,31943,5766
rondohe01,Hector,Rondon,p,1,r,r,1988,rondohe01,444468,52251,1630091,30089,2391
rondojo01,Jorge,Rondon,p,1,r,r,1988,rondojo01,504083,50374,2025591,32654,5791
rondojo02,Jose,Rondon,h,1,r,r,1994,rondojo02,602922,69491,2044485,32759,14140
rosalad01,Adam,Rosales,h,1,r,r,1983,rosalad01,489267,49545,1102977,29206,9682
rosaral01,Alberto,Rosario,h,1,r,r,1987,rosaral01,451705,52499,1661457,30190,7125
rosaram01,Amed,Rosario,h,1,r,r,1995,rosaram01,642708,103203,2117042,33215,15518
rosared01,Eddie,Rosario,h,1,l,r,1991,rosared01,592696,67098,1910546,31944,12155
rosarjo01,Jose,Rosario,p,1,r,r,1990,,542231,59093,2413940,36044,sa455780
rosarra01,Randy,Rosario,p,1,l,l,1994,rosarra01,600968,69410,2210205,34857,14508
rosarsa02,Sandy,Rosario,p,1,r,r,1985,rosarsa02,466459,49804,1770534,30961,1525
rosarwi01,Wilin,Rosario,h,1,r,r,1989,rosarwi01,501647,50900,1663024,30197,8002
rosenbj01,B.J.,Rosenberg,p,1,r,r,1985,rosenbj01,543725,58871,1731904,30652,7183
rosentr01,Trevor,Rosenthal,p,1,r,r,1990,rosentr01,572096,60664,1937341,31945,10745
rosinse01,Seth,Rosin,p,1,r,r,1988,rosinse01,519229,65904,1937571,31946,10606
rossau01,Austin,Ross,p,1,l,r,1988,,592697,67099,,,sa553380
rossco01,Cody,Ross,h,1,r,l,1980,rossco01,425496,31746,181896,5404,1760
rossda01,David,Ross,h,1,r,r,1977,rossda01,424325,379,288982,5206,1551
rossjo01,Joe,Ross,p,1,r,r,1993,rossjo01,605452,70485,1894640,32684,12972
rossty01,Tyson,Ross,p,1,r,r,1987,rossty01,475115,58617,1655631,30099,7872
rossro01,Robbie,Ross Jr.,p,1,l,l,1989,rossro01,543726,60728,1935245,32051,6819
rosscza01,Zac,Rosscup,p,1,r,l,1988,rosscza01,573127,60509,2044915,31601,9419
rothmi01,Michael,Roth,p,1,l,l,1990,rothmi01,607706,71050,2044116,32739,13736
rowenbe01,Ben,Rowen,p,1,r,r,1988,rowenbe01,594985,67863,2046498,32869,10983
rowlary01,Ryan,Rowland-Smith,p,1,l,l,1983,rowlary01,434884,42097,535076,6183,3245
rowlech01,Chris,Rowley,p,1,r,r,1990,rowlech01,635903,102406,2731208,36365,18820
ruary01,Ryan,Rua,h,1,r,r,1990,ruary01,607387,69970,2114640,33631,12409
rucindr01,Drew,Rucinski,p,1,r,r,1988,rucindr01,607968,70168,2136146,33619,12499
rufda01,Darin,Ruf,h,1,r,r,1986,rufda01,573131,60918,1812895,31470,9929
ruffich01,Chance,Ruffin,p,1,r,r,1988,ruffich01,592704,67103,1765808,31043,11745
ruggiju01,Justin,Ruggiano,h,1,r,r,1982,ruggiju01,448605,46669,1103292,28922,7620
ruizca01,Carlos,Ruiz,h,1,r,r,1979,ruizca01,434563,42127,532870,28447,2579
ruizjo01,Jose,Ruiz,p,1,r,r,1994,ruizjo01,614179,100408,2498754,36053,14552
ruizri01,Rio,Ruiz,h,1,l,r,1994,ruizri01,547004,70343,2053480,33261,14103
rumbeni01,Nick,Rumbelow,p,1,r,r,1991,rumbeni01,592705,102043,2167452,33850,14867
runzlda01,Dan,Runzler,p,1,l,l,1985,runzlda01,502130,56717,1707201,30375,4080
ruppca01,Cameron,Rupp,h,1,r,r,1988,ruppca01,519237,65906,2092654,31811,11146
rusinch01,Chris,Rusin,p,1,l,l,1986,rusinch01,543734,60031,1940758,31987,9895
russead02,Addison,Russell,h,1,r,r,1994,russead02,608365,70633,2000032,32656,14106
russeja02,James,Russell,p,1,l,l,1986,russeja02,460701,54912,1732411,30592,4089
rutckev01,Evan,Rutckyj,p,1,r,l,1992,,592709,67104,2211465,31947,sa549263
ruthebl01,Blake,Rutherford,h,1,l,r,1997,,,,,,
rutlejo01,Josh,Rutledge,h,1,r,r,1989,rutlejo01,592710,67105,1947835,32144,11167
ryanbr01,Brendan,Ryan,h,1,r,r,1982,ryanbr01,453895,45472,580791,28789,6073
ryanky01,Kyle,Ryan,p,1,l,l,1991,ryanky01,594986,67864,2118877,33318,11753
ryuhy01,Hyun-Jin,Ryu,p,1,r,l,1987,ryuhy01,547943,60787,2029433,32582,14444
rzepcma01,Marc,Rzepczynski,p,1,l,l,1985,rzepcma01,519240,57529,1674412,30366,6612
sabatc.01,CC,Sabathia,p,1,l,l,1980,sabatc.01,282332,1117,174974,4553,404
sadleca02,Casey,Sadler,p,1,r,r,1990,sadleca02,594987,67865,2107843,33105,11209
sadzeco01,Connor,Sadzeck,p,1,r,r,1991,,592712,68671,2118802,34877,sa550247
saladty01,Tyler,Saladino,h,1,r,r,1989,saladty01,573135,66662,1804103,31190,10807
salasfe01,Fernando,Salas,p,1,r,r,1985,salasfe01,477569,48858,1661513,30650,4971
salazda01,Danny,Salazar,p,1,r,r,1990,salazda01,517593,56723,1915129,32095,5867
salech01,Chris,Sale,p,1,l,l,1989,salech01,519242,65751,1762602,30948,10603
saltaja01,Jarrod,Saltalamacchia,h,1,s,r,1985,saltaja01,457454,46714,584807,28663,5557
samarje01,Jeff,Samardzija,p,1,r,r,1985,samarje01,502188,50175,1114753,29166,3254
sampsad01,Adrian,Sampson,p,1,r,r,1991,sampsad01,592716,70885,2166172,33677,13339
sampske01,Keyvius,Sampson,p,1,r,r,1991,sampske01,572102,60665,1846228,31932,10039
sanabal01,Alex,Sanabia,p,1,r,r,1988,sanabal01,502253,50207,1755082,30941,5350
sanchaa01,Aaron,Sanchez,p,1,r,r,1992,sanchaa01,592717,67107,1757987,31254,11490
sanchad01,Adrian,Sanchez,h,1,r,r,1990,sanchad01,506703,56736,1959728,32345,11338
sanchan03,Angel,Sanchez,p,1,r,r,1989,sanchan03,605795,69113,1959497,32341,11776
sanchan01,Anibal,Sanchez,p,1,r,r,1984,sanchan01,434671,45578,533212,6472,3284
sanchca01,Carlos,Sanchez,h,1,s,r,1992,sanchca01,570560,66288,1956971,32264,11602
sanched01,Eduardo,Sanchez,p,1,r,r,1989,sanched01,500674,51584,1733866,30575,2966
sanchga01,Gaby,Sanchez,h,1,r,r,1983,sanchga01,459991,48876,1102812,29270,3361
sanchga02,Gary,Sanchez,h,1,r,r,1992,sanchga02,596142,68087,1799263,31095,11442
sanchhe01,Hector,Sanchez,h,1,s,r,1989,sanchhe01,516949,56734,1733551,30567,10289
sanchjo01,Jonathan,Sanchez,p,1,l,l,1982,sanchjo01,456043,48879,585911,28472,7507
sanchsi01,Sixto,Sanchez,p,1,r,r,1998,,,,,,
sanchto01,Tony,Sanchez,h,1,r,r,1988,sanchto01,506997,59319,1735793,30584,6178
sandopa01,Pablo,Sandoval,h,1,s,r,1986,sandopa01,467055,48901,585912,29212,5409
sandsje01,Jerry,Sands,h,1,r,r,1987,sandsje01,543742,58630,1741387,30867,4016
sanomi01,Miguel,Sano,h,1,r,r,1993,sanomi01,593934,67574,1739669,31260,12164
santaca01,Carlos,Santana,h,1,s,r,1986,santaca01,467793,48929,1208743,30280,2396
santada01,Danny,Santana,h,1,s,r,1990,santada01,542454,59768,1810926,31387,10322
santado01,Domingo,Santana,h,1,r,r,1992,santado01,570267,60423,1958810,31931,10348
santaed01,Edgar,Santana,p,1,r,r,1991,santaed01,650828,104420,2592852,36197,17355
santaer01,Ervin,Santana,p,1,r,r,1982,santaer01,429722,31607,479168,6280,3200
santajo02,Johan,Santana,p,1,l,l,1979,santajo02,276371,1513,174948,4280,755
santaan02,Anthony,Santander,h,1,s,r,1994,santaan02,623993,101568,2504134,36084,14551
santihe01,Hector,Santiago,p,1,r,l,1987,santihe01,502327,56742,1740998,30744,4026
santira01,Ramon,Santiago,h,1,s,r,1979,santira01,421124,1452,292697,5178,1417
santolu01,Luis,Santos,p,1,r,r,1991,santolu01,608601,70676,2825802,37067,15006
santoom01,Omir,Santos,h,1,r,r,1981,santoom01,435408,42393,542704,29259,3583
santose01,Sergio,Santos,p,1,r,r,1983,santose01,435045,42394,392208,29542,4734
sappeda01,Dave,Sappelt,h,1,r,r,1987,sappeda01,543743,58631,1740999,30797,6898
sardilu01,Luis,Sardinas,h,1,s,r,1993,sardilu01,596143,68088,2043941,31927,13153
satinjo01,Josh,Satin,h,1,r,r,1984,satinjo01,543744,58632,1807486,31297,6788
saundjo01,Joe,Saunders,p,1,l,l,1981,saundjo01,434578,42438,533017,6383,4366
saundmi01,Michael,Saunders,h,1,l,r,1986,saundmi01,459431,48766,1208675,29505,9981
saupowa01,Warwick,Saupold,p,1,r,r,1990,saupowa01,599683,100211,2221895,35048,13211
saverjo01,Joe,Savery,p,1,l,l,1985,saverjo01,456045,54995,1232131,29677,2835
scahiro01,Rob,Scahill,p,1,l,r,1987,scahiro01,543746,60879,1941517,31925,9286
schafjo02,Jordan,Schafer,h,1,l,l,1986,schafjo02,457788,48789,1208745,28971,9883
schaflo01,Logan,Schafer,h,1,l,l,1986,schaflo01,502582,58639,1665391,30247,7937
schebsc01,Scott,Schebler,h,1,l,r,1990,schebsc01,594988,67866,2119521,33353,12225
schepta01,Tanner,Scheppers,p,1,r,r,1987,schepta01,489294,61061,1731943,30454,10267
scherma01,Max,Scherzer,p,1,r,r,1984,scherma01,453286,56753,1225651,28976,3137
schiena01,Nate,Schierholtz,h,1,l,r,1984,schiena01,435625,45473,490437,28815,6201
schimry01,Ryan,Schimpf,h,1,l,r,1988,schimry01,572114,60669,1741217,30909,9953
schleda01,Daniel,Schlereth,p,1,l,l,1986,schleda01,519259,58643,1663025,30177,8739
schlibr01,Brian,Schlitter,p,1,r,r,1985,schlibr01,489295,57320,1663607,30707,3599
schlogu01,Gus,Schlosser,p,1,r,r,1988,schlogu01,534576,69149,2036153,32616,12321
schoojo01,Jonathan,Schoop,h,1,r,r,1991,schoojo01,570731,66391,1840090,31988,11265
schugaj01,A.J.,Schugel,p,1,r,r,1989,schugaj01,519263,65910,1953535,32202,11432
schulbo02,Bo,Schultz,p,1,r,r,1985,schulbo02,544759,58646,1962289,32455,5028
schulja01,Jaime,Schultz,p,1,r,r,1991,,621289,102136,2216810,35015,sa708975
schumsk01,Skip,Schumaker,h,1,l,r,1980,schumsk01,435401,42557,392876,6307,3704
schuspa01,Patrick,Schuster,p,1,r,l,1990,schuspa01,572119,60671,2109067,33116,10029
schwaky01,Kyle,Schwarber,h,1,l,r,1993,schwaky01,656941,103751,2135243,33712,16478
schwich01,Chris,Schwinden,p,1,r,r,1986,schwich01,452737,55014,1846230,32025,7851
scottlu01,Luke,Scott,h,1,l,r,1978,scottlu01,432928,42577,393622,6229,3469
scottro02,Robby,Scott,p,1,s,l,1989,scottro02,582494,70376,2118872,33071,13042
scottta01,Tanner,Scott,p,1,r,l,1994,scottta01,656945,104899,2223750,35135,17586
scribev01,Evan,Scribner,p,1,r,r,1985,scribev01,519267,56759,1784688,30970,7525
scribtr01,Troy,Scribner,p,1,r,r,1991,scribtr01,644428,103622,2825848,39688,15570
scrugxa01,Xavier,Scruggs,h,1,r,r,1987,scrugxa01,489305,58649,1954082,32215,7409
scutama01,Marco,Scutaro,h,1,r,r,1975,scutama01,340192,579,132691,5217,1555
seageco01,Corey,Seager,h,1,l,r,1994,seageco01,608369,70635,2041873,32691,13624
seageky01,Kyle,Seager,h,1,l,r,1987,seageky01,572122,60672,1741002,30819,9785
segedro01,Rob,Segedin,h,1,r,r,1988,segedro01,574847,66691,2040760,31923,11446
segurje01,Jean,Segura,h,1,r,r,1990,segurje01,516416,56761,1798566,31037,5933
selleju01,Justin,Sellers,h,1,r,r,1986,selleju01,451088,48886,1599180,29488,4006
selskst01,Steve,Selsky,h,1,r,r,1989,selskst01,592731,68673,2046774,32874,12957
semiema01,Marcus,Semien,h,1,r,r,1990,semiema01,543760,70327,1947827,32146,12533
senzaan01,Antonio,Senzatela,p,1,r,r,1995,senzaan01,622608,101060,2167335,33750,15488
senzeni01,Nick,Senzel,h,1,r,r,1995,,,,,,
severlu01,Luis,Severino,p,1,r,r,1994,severlu01,622663,101074,2117131,33263,15890
severpe01,Pedro,Severino,h,1,r,r,1993,severpe01,600474,69314,2118146,33299,14523
sewalpa01,Paul,Sewald,p,1,r,r,1990,sewalpa01,623149,101231,2218312,35009,13892
shackke01,Kevin,Shackelford,p,1,r,r,1989,shackke01,594992,67869,2107849,33112,11012
shaffri01,Richie,Shaffer,h,1,r,r,1991,shaffri01,572128,99880,2000029,32838,13271
shawbr01,Bryan,Shaw,p,1,s,r,1987,shawbr01,543766,58661,1734606,30589,8110
shawtr01,Travis,Shaw,h,1,l,r,1990,shawtr01,543768,69188,2048656,32890,11982
sheffju01,Justus,Sheffield,p,1,l,l,1996,,,,,,
sherfji01,Jimmie,Sherfy,p,1,r,r,1991,sherfji01,642073,102739,2090429,33410,15118
sherrry01,Ryan,Sherriff,p,1,l,l,1990,sherrry01,595411,68960,2699273,36167,12249
sherrge01,George,Sherrill,p,1,l,l,1977,sherrge01,430941,45372,479390,6031,6291
shielja02,James,Shields,p,1,r,r,1981,shielja02,448306,42750,580602,28474,7059
shiplbr01,Braden,Shipley,p,1,r,r,1992,shiplbr01,640463,102437,2066299,33216,15158
shoemma01,Matt,Shoemaker,p,1,r,r,1986,shoemma01,533167,58667,1937337,32058,4776
shoppke01,Kelly,Shoppach,h,1,r,r,1980,shoppke01,431159,31726,484146,6200,3867
shrevch01,Chasen,Shreve,p,1,l,l,1990,shrevch01,592741,67118,2052548,33014,10855
shuckja01,J.B.,Shuck,h,1,l,l,1987,shuckja01,543776,58670,1741006,30741,6677
siegrke01,Kevin,Siegrist,p,1,l,l,1989,siegrke01,543779,58673,1937342,32059,8180
sierrma01,Magneuris,Sierra,h,1,l,l,1996,sierrma01,642423,102940,2167488,33814,17023
sierrmo01,Moises,Sierra,h,1,r,r,1988,sierrmo01,501213,51727,1666824,30675,6050
sierrya01,Yaisel,Sierra,p,1,r,r,1991,,666888,107195,,,sa909930
simmoan01,Andrelton,Simmons,h,1,r,r,1989,simmoan01,592743,67119,1918584,31728,10847
simmosh01,Shae,Simmons,p,1,r,r,1990,simmosh01,623406,101412,2114065,33136,14200
simonal01,Alfredo,Simon,p,1,r,r,1981,simonal01,430580,45581,448968,28699,2155
simpsch01,Chase,Simpson,h,1,s,r,1992,,656965,104904,,,sa829341
simslu01,Lucas,Sims,p,1,r,r,1994,simslu01,608371,70636,2041268,32807,13470
singljo02,Jon,Singleton,h,1,l,l,1991,singljo02,572138,60676,1754162,31206,10441
sippto01,Tony,Sipp,p,1,l,l,1983,sippto01,448609,46630,583494,28673,8280
siscoch01,Chance,Sisco,h,1,l,r,1995,siscoch01,642082,102743,2066827,33217,15694
sizemgr01,Grady,Sizemore,h,1,l,l,1982,sizemgr01,429713,31664,392088,5882,2197
sizemsc01,Scott,Sizemore,h,1,r,r,1985,sizemsc01,502003,50086,1208748,29388,2881
skaggty01,Tyler,Skaggs,p,1,l,l,1991,skaggty01,572140,61000,1758900,31221,10190
skipwky01,Kyle,Skipworth,h,1,l,r,1990,skipwky01,543788,58877,1660695,31021,5298
skogler01,Eric,Skoglund,p,1,l,l,1992,skogler01,607215,70881,2453270,36112,16155
skolema01,Matt,Skole,h,1,l,r,1989,,605474,69575,2038850,32632,sa526563
slanida01,Dan,Slania,p,1,r,r,1992,slanida01,592753,68681,2170029,33929,15639
slateau01,Austin,Slater,h,1,r,r,1992,slateau01,596103,71245,2226803,35265,16153
slegeaa01,Aaron,Slegers,p,1,r,r,1992,slegeaa01,642083,102744,2592846,36179,15231
sloweke01,Kevin,Slowey,p,1,r,r,1984,sloweke01,458713,46650,1102931,28692,9918
smithbl01,Blake,Smith,p,1,l,r,1987,smithbl01,544930,60842,1812245,31428,9780
smithbu03,Burch,Smith,p,1,r,r,1990,smithbu03,572143,68471,2059552,33083,12784
smithca03,Caleb,Smith,p,1,r,l,1991,smithca03,592761,102044,2504135,36081,14875
smithca02,Carson,Smith,p,1,r,r,1989,smithca02,605476,70812,2036351,32628,13172
smithch09,Chad,Smith,p,1,r,r,1989,smithch09,605477,70900,2133896,33616,13604
smithch08,Chris,Smith,p,1,r,r,1981,smithch08,434672,43010,533213,29138,4544
smithch10,Chris,Smith,p,1,r,r,1988,smithch10,627262,101900,2228432,36390,14449
smithdo02,Dominic,Smith,h,1,l,l,1995,smithdo02,642086,102745,2066296,33218,15653
smithja06,Jake,Smith,p,1,r,r,1990,smithja06,607727,71346,2210235,34865,14379
smithjo05,Joe,Smith,p,1,r,r,1984,smithjo05,501925,51129,1205585,28729,3281
